Taxon	Adenoma1.2065.S1.L001	Adenoma10.2757.S10.L001	Adenoma11.2775.S11.L001	Adenoma12.2799.S12.L001	Adenoma13.2803.S13.L001	Adenoma14.2817.S14.L001	Adenoma15.2847.S15.L001	Adenoma16.2873.S16.L001	Adenoma17.2937.S17.L001	Adenoma18.2967.S18.L001	Adenoma19.2971.S19.L001	Adenoma2.2113.S2.L001	Adenoma20.2995.S20.L001	Adenoma21.3129.S21.L001	Adenoma22.3133.S22.L001	Adenoma23.3141.S23.L001	Adenoma24.3217.S24.L001	Adenoma25.3273.S25.L001	Adenoma26.3373.S26.L001	Adenoma27.3379.S27.L001	Adenoma28.3391.S28.L001	Adenoma29.3399.S29.L001	Adenoma3.2123.S3.L001	Adenoma30.3509.S30.L001	Adenoma4.2143.S4.L001	Adenoma5.2243.S5.L001	Adenoma6.2453.S6.L001	Adenoma7.2475.S7.L001	Adenoma8.2555.S8.L001	Adenoma9.2717.S9.L001	Cancer1.2355.S61.L001	Cancer10.2567.S70.L001	Cancer11.2573.S71.L001	Cancer12.2575.S72.L001	Cancer13.2579.S73.L001	Cancer14.2611.S74.L001	Cancer15.2613.S75.L001	Cancer16.2619.S76.L001	Cancer17.2625.S77.L001	Cancer18.2629.S78.L001	Cancer19.2633.S79.L001	Cancer2.2455.S62.L001	Cancer20.2667.S80.L001	Cancer21.2671.S81.L001	Cancer22.2703.S82.L001	Cancer23.2705.S83.L001	Cancer24.2727.S84.L001	Cancer25.2735.S85.L001	Cancer26.2763.S86.L001	Cancer27.2771.S87.L001	Cancer28.2777.S88.L001	Cancer29.2801.S89.L001	Cancer3.2513.S63.L001	Cancer30.2863.S90.L001	Cancer4.2521.S64.L001	Cancer5.2523.S65.L001	Cancer6.2535.S66.L001	Cancer7.2537.S67.L001	Cancer8.2543.S68.L001	Cancer9.2547.S69.L001	Healthy1.2027.S31.L001	Healthy10.3087.S40.L001	Healthy11.3123.S41.L001	Healthy12.3211.S42.L001	Healthy13.3241.S43.L001	Healthy14.3245.S44.L001	Healthy15.3247.S45.L001	Healthy16.3251.S46.L001	Healthy17.3257.S47.L001	Healthy18.3293.S48.L001	Healthy19.3339.S49.L001	Healthy2.2779.S32.L001	Healthy20.3341.S50.L001	Healthy21.3347.S51.L001	Healthy22.3363.S52.L001	Healthy23.3367.S53.L001	Healthy24.3403.S54.L001	Healthy25.3405.S55.L001	Healthy26.3407.S56.L001	Healthy27.3439.S57.L001	Healthy28.3499.S58.L001	Healthy29.3529.S59.L001	Healthy3.3021.S33.L001	Healthy30.3291.66.S60.L001	Healthy4.3023.S34.L001	Healthy5.3043.S35.L001	Healthy6.3061.S36.L001	Healthy7.3063.S37.L001	Healthy8.3073.S38.L001	Healthy9.3075.S39.L001
k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Lachnospiraceae;g__Pseudobutyrivibrio;Other	0.0	0.0	0.0	0.0	0.0	3.0	2.0	0.0	0.0	0.0	2.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	27.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	3.0	19.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	13.0	0.0	1.0	0.0	0.0	2.0	0.0	0.0	0.0	0.0	9.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	7.0	0.0	0.0	36.0	1.0	76.0	0.0	0.0	0.0	0.0	27.0	27.0	0.0	9.0	20.0	26.0	0.0	0.0	0.0	0.0
k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Lachnospiraceae;g__Robinsoniella;Other	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	5.0	0.0	0.0	11.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	6.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	1.0	0.0	0.0	1.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	8.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	1.0	0.0	16.0	0.0	0.0	0.0	14.0	0.0	0.0	4.0	15.0	0.0	0.0	0.0	0.0	0.0	6.0	0.0	0.0	0.0
k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Lachnospiraceae;g__Roseburia;Other	144.0	3381.0	302.0	36.0	331.0	1514.0	1326.0	129.0	84.0	143.0	183.0	422.0	1240.0	168.0	681.0	387.0	316.0	142.0	1196.0	1120.0	1084.0	2414.0	1492.0	294.0	2913.0	421.0	120.0	505.0	1735.0	701.0	822.0	1297.0	87.0	603.0	540.0	1178.0	445.0	1594.0	1872.0	1826.0	27.0	1727.0	1012.0	45.0	3508.0	10.0	3110.0	175.0	190.0	1261.0	698.0	2130.0	2547.0	841.0	564.0	656.0	629.0	3.0	2042.0	26.0	851.0	619.0	960.0	1245.0	753.0	226.0	749.0	6.0	359.0	752.0	1507.0	2162.0	849.0	709.0	599.0	112.0	457.0	1604.0	1195.0	1130.0	885.0	834.0	2026.0	1152.0	705.0	827.0	7.0	671.0	251.0	454.0
k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Lachnospiraceae;g__Shuttleworthia;Other	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Lachnospiraceae;g__Syntrophococcus;Other	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Lachnospiraceae;g__unassigned;Other	188.0	11.0	7.0	46.0	12.0	7.0	15.0	11.0	31.0	18.0	17.0	33.0	24.0	36.0	1.0	3.0	1.0	11.0	4.0	16.0	10.0	27.0	3.0	42.0	5.0	7.0	88.0	0.0	37.0	44.0	7.0	10.0	0.0	15.0	11.0	4.0	6.0	18.0	13.0	14.0	9.0	7.0	17.0	10.0	15.0	38.0	10.0	28.0	7.0	5.0	227.0	38.0	23.0	14.0	43.0	3.0	2.0	28.0	17.0	16.0	12.0	8.0	4.0	57.0	24.0	6.0	11.0	22.0	16.0	4.0	26.0	6.0	19.0	52.0	26.0	32.0	17.0	53.0	22.0	1.0	12.0	18.0	7.0	18.0	29.0	40.0	3.0	55.0	11.0	23.0
k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Peptococcaceae_1;g__Peptococcus;Other	14.0	12.0	12.0	16.0	1.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	184.0	0.0	7.0	0.0	5.0	0.0	4.0	0.0	1.0	8.0	1.0	4.0	3.0	2.0	1.0	1.0	1.0	7.0	5.0	0.0	17.0	1.0	2.0	2.0	0.0	6.0	9.0	0.0	0.0	0.0	2.0	0.0	10.0	7.0	4.0	18.0	1.0	15.0	0.0	0.0	0.0	115.0	2.0	5.0	46.0	0.0	1.0	2.0	0.0	0.0	1.0	5.0	0.0	2.0	0.0	1.0	0.0	0.0	5.0	0.0	0.0	141.0	2.0	0.0	0.0	1.0	0.0	9.0	4.0	0.0	6.0	0.0	0.0	0.0	1.0
k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Peptococcaceae_2;g__Desulfotomaculum;Other	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.0	3.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.0	0.0	0.0	0.0	0.0	4.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	14.0	0.0	0.0	0.0	0.0
k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Peptostreptococcaceae;g__Clostridium_XI;Other	5.0	434.0	59.0	0.0	289.0	646.0	556.0	1076.0	675.0	1407.0	85.0	349.0	136.0	1.0	2069.0	1070.0	91.0	311.0	3.0	306.0	1668.0	753.0	14.0	21.0	20.0	51.0	118.0	3981.0	34.0	81.0	96.0	325.0	29.0	0.0	83.0	354.0	24.0	212.0	127.0	378.0	5.0	6.0	311.0	90.0	36.0	1864.0	711.0	1417.0	3812.0	908.0	4.0	151.0	198.0	858.0	1213.0	11.0	90.0	16.0	682.0	13.0	68.0	248.0	1412.0	3.0	4.0	222.0	2482.0	121.0	99.0	6.0	401.0	2590.0	0.0	15.0	41.0	14.0	1.0	1.0	140.0	6.0	432.0	259.0	33.0	122.0	4744.0	15.0	399.0	558.0	254.0	243.0
k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Peptostreptococcaceae;g__Filifactor;Other	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	1.0	2.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	6.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	2.0	5.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Peptostreptococcaceae;g__Peptostreptococcus;Other	0.0	0.0	0.0	7.0	0.0	0.0	0.0	5.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	4.0	9.0	0.0	0.0	0.0	48.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	8.0	42.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	1.0	0.0	0.0	0.0
k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Ruminococcaceae;g__Acetanaerobacterium;Other	23.0	3.0	9.0	22.0	77.0	3.0	0.0	1.0	0.0	62.0	0.0	43.0	12.0	6.0	10.0	20.0	1.0	42.0	16.0	13.0	19.0	0.0	1.0	17.0	3.0	7.0	2.0	0.0	77.0	1.0	2.0	6.0	0.0	23.0	69.0	10.0	9.0	34.0	63.0	32.0	0.0	10.0	24.0	32.0	15.0	0.0	14.0	1.0	0.0	74.0	44.0	1.0	4.0	60.0	32.0	10.0	5.0	2.0	0.0	1.0	1.0	16.0	0.0	61.0	0.0	75.0	4.0	0.0	18.0	38.0	31.0	15.0	25.0	6.0	5.0	1.0	0.0	2.0	0.0	0.0	1.0	34.0	15.0	5.0	4.0	33.0	1.0	69.0	15.0	36.0
k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Ruminococcaceae;g__Acetivibrio;Other	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Ruminococcaceae;g__Anaerofilum;Other	6.0	0.0	0.0	0.0	3.0	0.0	0.0	2.0	0.0	0.0	2.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	1.0	0.0	1.0	0.0	0.0	0.0	7.0	0.0	1.0	0.0	3.0	1.0	0.0	0.0	0.0	0.0	1.0	5.0	0.0	1.0	3.0	0.0	4.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	4.0	0.0	1.0	2.0	0.0	0.0	1.0	0.0	0.0	0.0	4.0	5.0	0.0	1.0	0.0	0.0	0.0	0.0	3.0	0.0	0.0	0.0	4.0	1.0	1.0	13.0	9.0	0.0	2.0	2.0	6.0	6.0	0.0	6.0	0.0	15.0	0.0	0.0	5.0	0.0
k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Ruminococcaceae;g__Anaerotruncus;Other	27.0	7.0	3.0	0.0	7.0	4.0	1.0	5.0	0.0	4.0	38.0	15.0	22.0	7.0	13.0	4.0	2.0	14.0	8.0	22.0	8.0	7.0	0.0	7.0	3.0	34.0	4.0	0.0	13.0	6.0	8.0	17.0	11.0	2.0	2.0	2.0	37.0	2.0	4.0	8.0	0.0	24.0	9.0	21.0	0.0	0.0	24.0	0.0	5.0	0.0	17.0	0.0	1.0	4.0	7.0	9.0	3.0	0.0	23.0	16.0	4.0	7.0	0.0	2.0	1.0	22.0	6.0	0.0	6.0	6.0	5.0	5.0	5.0	0.0	0.0	6.0	3.0	1.0	2.0	4.0	42.0	11.0	2.0	4.0	8.0	3.0	14.0	7.0	13.0	8.0
k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Ruminococcaceae;g__Butyricicoccus;Other	75.0	275.0	120.0	41.0	37.0	83.0	78.0	41.0	34.0	36.0	0.0	93.0	251.0	1.0	26.0	36.0	186.0	29.0	26.0	107.0	26.0	75.0	120.0	71.0	305.0	18.0	141.0	171.0	18.0	37.0	125.0	6.0	19.0	16.0	53.0	28.0	0.0	167.0	22.0	74.0	158.0	52.0	82.0	4.0	111.0	2.0	59.0	47.0	55.0	84.0	72.0	36.0	130.0	59.0	87.0	6.0	158.0	71.0	24.0	16.0	117.0	33.0	141.0	17.0	13.0	1.0	58.0	30.0	2.0	34.0	86.0	6.0	40.0	51.0	6.0	154.0	53.0	40.0	173.0	37.0	41.0	59.0	148.0	36.0	4.0	108.0	24.0	76.0	42.0	11.0
k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Ruminococcaceae;g__Clostridium_III;Other	362.0	164.0	189.0	84.0	186.0	568.0	96.0	157.0	42.0	22.0	170.0	123.0	84.0	114.0	110.0	63.0	257.0	893.0	557.0	305.0	369.0	56.0	603.0	4.0	352.0	461.0	0.0	163.0	113.0	688.0	131.0	892.0	1.0	393.0	110.0	789.0	122.0	119.0	177.0	115.0	6.0	210.0	172.0	20.0	25.0	130.0	319.0	1.0	1.0	31.0	288.0	133.0	144.0	191.0	191.0	76.0	126.0	6.0	9.0	35.0	1027.0	121.0	1.0	92.0	21.0	353.0	358.0	1.0	189.0	132.0	95.0	913.0	104.0	109.0	68.0	707.0	374.0	152.0	318.0	173.0	1175.0	343.0	607.0	76.0	58.0	283.0	12.0	123.0	1.0	3.0
k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Ruminococcaceae;g__Clostridium_IV;Other	27.0	38.0	13.0	0.0	22.0	16.0	0.0	10.0	8.0	0.0	2.0	19.0	30.0	2.0	8.0	3.0	1.0	3.0	6.0	12.0	14.0	13.0	1.0	6.0	3.0	14.0	5.0	1.0	30.0	11.0	4.0	7.0	27.0	1.0	24.0	4.0	13.0	4.0	16.0	7.0	0.0	96.0	34.0	216.0	20.0	3.0	8.0	0.0	1.0	16.0	29.0	1.0	4.0	47.0	17.0	15.0	21.0	6.0	9.0	1.0	22.0	9.0	0.0	6.0	2.0	40.0	3.0	0.0	29.0	17.0	29.0	18.0	18.0	5.0	0.0	32.0	16.0	5.0	8.0	11.0	81.0	17.0	7.0	28.0	5.0	32.0	61.0	29.0	4.0	18.0
k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Ruminococcaceae;g__Ethanoligenens;Other	1.0	0.0	4.0	5.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	46.0	1.0	0.0	0.0	0.0	1.0	0.0	0.0	3.0	0.0	2.0	2.0	0.0	9.0	0.0	0.0	0.0	1.0	0.0	0.0	18.0	0.0	0.0	1.0	0.0	10.0	0.0	1.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	69.0	3.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.0	0.0	0.0	0.0	1.0	1.0	0.0	3.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Ruminococcaceae;g__Faecalibacterium;Other	158.0	1435.0	757.0	31.0	57.0	1866.0	564.0	1194.0	282.0	5.0	156.0	323.0	94.0	134.0	1798.0	203.0	1159.0	340.0	710.0	3070.0	1235.0	376.0	2361.0	34.0	391.0	644.0	100.0	646.0	991.0	561.0	211.0	276.0	369.0	354.0	2043.0	1803.0	454.0	1043.0	1364.0	1254.0	813.0	1250.0	1583.0	67.0	1076.0	127.0	1151.0	519.0	7.0	173.0	1060.0	630.0	1511.0	1039.0	140.0	1053.0	763.0	1.0	340.0	87.0	1346.0	276.0	584.0	262.0	533.0	739.0	820.0	72.0	410.0	908.0	2038.0	1483.0	515.0	1118.0	1477.0	172.0	2556.0	71.0	1432.0	555.0	142.0	565.0	1097.0	2536.0	1335.0	2973.0	97.0	1021.0	530.0	473.0
k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Ruminococcaceae;g__Flavonifractor;Other	30.0	28.0	3.0	44.0	2.0	0.0	0.0	0.0	2.0	0.0	15.0	8.0	72.0	38.0	4.0	1.0	0.0	9.0	6.0	3.0	9.0	15.0	5.0	20.0	23.0	3.0	15.0	3.0	1.0	10.0	3.0	9.0	209.0	3.0	19.0	15.0	2.0	53.0	10.0	15.0	2.0	10.0	6.0	52.0	158.0	81.0	6.0	2.0	0.0	1.0	40.0	1.0	2.0	2.0	19.0	23.0	9.0	1.0	25.0	3.0	21.0	8.0	3.0	4.0	25.0	81.0	8.0	12.0	26.0	12.0	7.0	13.0	16.0	5.0	4.0	9.0	16.0	4.0	42.0	13.0	44.0	7.0	4.0	20.0	4.0	63.0	33.0	80.0	106.0	47.0
k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Ruminococcaceae;g__Hydrogenoanaerobacterium;Other	3.0	0.0	0.0	0.0	0.0	6.0	0.0	0.0	0.0	1.0	6.0	0.0	0.0	0.0	1.0	0.0	0.0	2.0	2.0	0.0	4.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	2.0	0.0	11.0	0.0	0.0	0.0	2.0	2.0	0.0	8.0	1.0	0.0	1.0	2.0	1.0	0.0	0.0	2.0	0.0	0.0	1.0	1.0	0.0	0.0	1.0	1.0	1.0	9.0	0.0	0.0	3.0	1.0	0.0	0.0	0.0	0.0	4.0	4.0	0.0	13.0	0.0	0.0	2.0	1.0	0.0	0.0	3.0	0.0	0.0	0.0	0.0	5.0	3.0	0.0	0.0	0.0	5.0	0.0	0.0	0.0	0.0
k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Ruminococcaceae;g__Incertae_sedis;Other	167.0	0.0	35.0	16.0	88.0	1.0	0.0	20.0	0.0	3.0	69.0	62.0	193.0	37.0	30.0	6.0	10.0	133.0	6.0	50.0	81.0	79.0	19.0	24.0	4.0	27.0	0.0	41.0	62.0	38.0	24.0	50.0	62.0	39.0	10.0	51.0	51.0	64.0	43.0	33.0	2.0	64.0	22.0	50.0	32.0	1.0	48.0	0.0	0.0	20.0	30.0	10.0	37.0	155.0	123.0	33.0	125.0	0.0	147.0	18.0	81.0	16.0	0.0	78.0	27.0	69.0	56.0	0.0	144.0	36.0	108.0	20.0	40.0	7.0	30.0	105.0	39.0	52.0	2.0	68.0	300.0	93.0	150.0	47.0	98.0	64.0	7.0	22.0	154.0	36.0
k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Ruminococcaceae;g__Oscillibacter;Other	2136.0	9.0	84.0	29.0	480.0	117.0	14.0	38.0	7.0	2.0	447.0	64.0	421.0	132.0	545.0	38.0	11.0	814.0	364.0	28.0	355.0	195.0	9.0	29.0	2.0	801.0	5.0	130.0	11.0	193.0	1235.0	2119.0	191.0	125.0	30.0	362.0	287.0	20.0	67.0	300.0	8.0	706.0	731.0	424.0	98.0	7.0	280.0	2.0	6.0	9.0	214.0	8.0	54.0	598.0	518.0	86.0	701.0	2.0	106.0	152.0	990.0	48.0	1.0	11.0	175.0	360.0	247.0	3.0	508.0	781.0	356.0	477.0	461.0	18.0	57.0	2282.0	458.0	15.0	41.0	1532.0	947.0	453.0	83.0	53.0	127.0	1347.0	105.0	18.0	476.0	140.0
k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Ruminococcaceae;g__Papillibacter;Other	14.0	1.0	1.0	0.0	3.0	0.0	0.0	0.0	0.0	0.0	3.0	12.0	0.0	0.0	0.0	0.0	0.0	14.0	10.0	1.0	10.0	0.0	0.0	0.0	5.0	3.0	0.0	0.0	0.0	8.0	2.0	0.0	0.0	0.0	0.0	0.0	3.0	0.0	2.0	10.0	0.0	3.0	3.0	15.0	0.0	0.0	3.0	0.0	0.0	0.0	2.0	0.0	0.0	2.0	9.0	0.0	4.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	5.0	3.0	0.0	4.0	2.0	0.0	0.0	1.0	0.0	1.0	8.0	0.0	0.0	0.0	0.0	5.0	3.0	0.0	0.0	0.0	15.0	0.0	0.0	0.0	2.0
k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Ruminococcaceae;g__Pseudoflavonifractor;Other	8.0	18.0	2.0	12.0	1.0	0.0	1.0	0.0	4.0	17.0	6.0	9.0	62.0	24.0	4.0	4.0	3.0	5.0	7.0	0.0	12.0	7.0	2.0	0.0	1.0	5.0	4.0	2.0	5.0	11.0	3.0	13.0	8.0	1.0	15.0	22.0	2.0	25.0	6.0	15.0	10.0	61.0	16.0	34.0	35.0	0.0	5.0	0.0	0.0	4.0	47.0	1.0	4.0	1.0	85.0	18.0	7.0	0.0	2.0	4.0	11.0	29.0	0.0	3.0	72.0	13.0	3.0	17.0	103.0	10.0	9.0	5.0	49.0	10.0	0.0	17.0	8.0	1.0	5.0	8.0	4.0	3.0	9.0	1.0	11.0	56.0	36.0	0.0	71.0	54.0
k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Ruminococcaceae;g__Ruminococcus;Other	1285.0	2402.0	3802.0	1786.0	1214.0	1495.0	1681.0	849.0	3710.0	2454.0	1063.0	4139.0	1886.0	1284.0	3184.0	677.0	902.0	3334.0	1413.0	1074.0	1773.0	2219.0	2638.0	574.0	224.0	592.0	4407.0	1314.0	3011.0	1175.0	1156.0	728.0	2792.0	3707.0	755.0	1786.0	1918.0	3095.0	2212.0	1147.0	129.0	1537.0	2812.0	463.0	553.0	5056.0	1764.0	3829.0	346.0	2295.0	1618.0	646.0	1659.0	2494.0	2079.0	416.0	602.0	1111.0	2115.0	5003.0	1606.0	2666.0	470.0	1708.0	3503.0	1402.0	1044.0	213.0	1613.0	1549.0	1322.0	748.0	4465.0	5054.0	844.0	1811.0	1396.0	1102.0	432.0	1761.0	1026.0	2027.0	2135.0	1735.0	1445.0	2652.0	649.0	2412.0	484.0	707.0
k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Ruminococcaceae;g__Sporobacter;Other	486.0	1.0	27.0	36.0	42.0	5.0	11.0	7.0	9.0	9.0	24.0	41.0	45.0	38.0	12.0	5.0	14.0	104.0	78.0	8.0	29.0	13.0	1.0	2.0	3.0	24.0	0.0	6.0	13.0	49.0	46.0	23.0	8.0	2.0	11.0	32.0	76.0	11.0	5.0	34.0	1.0	27.0	41.0	25.0	15.0	0.0	93.0	0.0	7.0	6.0	80.0	0.0	9.0	33.0	33.0	8.0	45.0	0.0	0.0	19.0	271.0	14.0	1.0	0.0	1.0	39.0	55.0	0.0	72.0	24.0	47.0	59.0	97.0	6.0	0.0	119.0	74.0	4.0	3.0	13.0	243.0	163.0	6.0	23.0	7.0	77.0	66.0	1.0	2.0	31.0
k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Ruminococcaceae;g__Subdoligranulum;Other	146.0	79.0	290.0	1174.0	24.0	15.0	46.0	14.0	24.0	3.0	12.0	21.0	147.0	11.0	112.0	54.0	149.0	16.0	12.0	80.0	9.0	149.0	12.0	23.0	25.0	24.0	232.0	117.0	28.0	70.0	58.0	36.0	609.0	12.0	42.0	1.0	60.0	59.0	10.0	88.0	1.0	42.0	19.0	116.0	37.0	66.0	104.0	2.0	0.0	54.0	40.0	6.0	11.0	20.0	96.0	35.0	29.0	8.0	68.0	62.0	12.0	38.0	1.0	59.0	10.0	160.0	45.0	0.0	152.0	9.0	8.0	165.0	15.0	24.0	56.0	28.0	13.0	7.0	24.0	118.0	65.0	29.0	54.0	24.0	122.0	75.0	349.0	318.0	20.0	197.0
