family	MMRS11288076ST	MMRS11664448ST	MMRS11932626ST	MMRS12272136ST	MMRS14379078ST	MMRS14602194ST	MMRS15137911ST	MMRS16644320ST	MMRS17603756ST	MMRS17963147ST	MMRS18295921ST	MMRS20257302ST	MMRS21365932ST	MMRS24340226ST	MMRS25211151ST	MMRS25641480ST	MMRS29805707ST	MMRS31306426ST	MMRS32573774ST	MMRS33294861ST	MMRS34525504ST	MMRS34569532ST	MMRS35808664ST	MMRS36405092ST	MMRS38861560ST	MMRS38954404ST	MMRS39415781ST	MMRS39582183ST	MMRS40913371ST	MMRS41266697ST	MMRS41711735ST	MMRS42570301ST	MMRS42780924ST	MMRS43563715ST	MMRS43939546ST	MMRS44197125ST	MMRS44203591ST	MMRS44587603ST	MMRS47662059ST	MMRS47685461ST	MMRS48639115ST	MMRS51307502ST	MMRS51410669ST	MMRS51728985ST	MMRS51737257ST	MMRS54246132ST	MMRS54316675ST	MMRS55294627ST	MMRS56137463ST	MMRS57276462ST	MMRS57569834ST	MMRS59699117ST	MMRS61683006ST	MMRS62192467ST	MMRS62376181ST	MMRS62666492ST	MMRS64281211ST	MMRS64281551ST	MMRS65205033ST	MMRS65742083ST	MMRS65862658ST	MMRS65945127ST	MMRS66868025ST	MMRS67096717ST	MMRS67690541ST	MMRS68630931ST	MMRS68910755ST	MMRS71238091ST	MMRS71762412ST	MMRS72802364ST	MMRS72980899ST	MMRS73787048ST	MMRS77018926ST	MMRS77321055ST	MMRS77487595ST	MMRS78791111ST	MMRS79893829ST	MMRS80093644ST	MMRS81130264ST	MMRS81135225ST	MMRS81671217ST	MMRS84085284ST	MMRS84159866ST	MMRS84954772ST	MMRS85382779ST	MMRS85438660ST	MMRS85548821ST	MMRS86168210ST	MMRS95277876ST
d__Bacteria|p__Actinobacteria|c__Actinobacteria|o__Actinomycetales|f__Tsukamurellaceae	0	0	0	0	0	1	0	0	0	1	3	0	1	0	0	0	0	0	0	0	0	0	1	0	2	0	0	2	1	0	0	0	1	1	0	1	0	0	0	1	0	2	1	5	0	1	1	0	0	1	1	0	0	0	1	1	0	0	0	1	0	0	0	1	0	1	0	0	0	1	0	0	2	0	2	1	1	0	0	0	1	1	0	0	0	0	0	1	0
d__Bacteria|p__Actinobacteria|c__Actinobacteria|o__Bifidobacteriales|f__Bifidobacteriaceae	136	67	2439	510	2154	74	307	9245	103	72	798	148	279	35	114	4504	268	115	204	2112	710	639	183	19092	5250	708	94	919	2437	53	1930	153	73	2819	62	10229	220	330	120	1369	2800	496	2830	655	112	267	4263	15551	1097	71	1041	76	63	103	912	544	30	53	3034	119	105	32	342	75463	54	1590	54	154	36	113	4696	3738	146	2940	125	748	99	254	3058	207	75	4967	405	55	503	125	210	92	4712
d__Bacteria|p__Actinobacteria|c__Actinobacteria|o__Coriobacteriales|f__Coriobacteriaceae	472	373	591	313	442	881	2237	426	467	402	271	178	735	746	507	671	480	133	381	437	97	522	80	2441	653	195	1811	167	1119	665	1611	958	234	440	1787	825	223	304	233	596	760	2942	293	290	298	195	183	512	490	138	710	687	1327	1181	360	597	484	554	261	113	627	2411	2518	1833	810	339	350	756	255	850	2441	1772	363	2436	179	641	324	3389	851	49	176	2118	209	203	398	682	902	599	226
d__Bacteria|p__Actinobacteria|c__Actinobacteria|o__Rubrobacterales|f__Rubrobacteraceae	0	0	3	0	0	0	0	0	1	0	2	2	0	0	0	1	0	0	1	0	0	0	0	2	0	2	1	4	0	0	0	1	1	0	0	2	0	2	0	3	0	2	1	0	2	0	0	0	0	0	2	0	1	0	0	0	2	0	0	1	0	0	3	0	0	0	0	2	2	0	1	1	1	0	1	2	1	4	0	0	0	3	0	0	0	0	0	3	0
d__Bacteria|p__Actinobacteria|c__Actinobacteria|o__Solirubrobacterales|f__Conexibacteraceae	1	0	1	0	0	1	1	0	2	0	0	1	0	0	0	1	0	0	0	0	1	2	0	1	2	0	0	0	0	0	0	0	0	0	0	0	0	2	2	0	0	5	1	1	0	1	1	0	0	1	0	0	1	0	0	2	0	1	1	0	1	1	3	0	0	1	0	0	1	0	1	2	1	0	0	1	0	1	1	0	0	1	0	0	2	0	0	6	1
d__Bacteria|p__Aquificae|c__Aquificae|o__Aquificales|f__Aquificaceae	0	0	0	0	0	0	1	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0
d__Bacteria|p__Aquificae|c__Aquificae|o__Aquificales|f__Hydrogenothermaceae	0	0	2	1	0	0	0	0	0	4	0	1	1	0	0	1	1	1	1	2	0	0	0	0	1	1	0	0	0	0	0	0	1	1	0	1	0	0	0	0	0	0	2	0	0	2	3	0	0	1	0	0	1	1	0	4	1	0	0	1	0	0	0	0	1	0	1	0	2	1	0	2	0	0	0	1	0	1	0	2	0	0	1	0	1	2	0	0	4
d__Bacteria|p__Aquificae|c__Aquificae|o__Desulfurobacteriales|f__Desulfurobacteriaceae	0	3	0	1	0	0	1	1	4	0	1	0	1	0	0	0	0	1	0	0	0	0	4	0	0	0	0	0	1	0	1	0	1	0	0	1	0	0	0	0	0	0	1	0	1	1	3	0	0	1	0	0	0	0	1	1	1	0	0	0	1	2	0	0	2	2	0	1	1	0	0	1	0	0	2	1	1	0	0	0	1	0	2	0	1	1	0	0	1
d__Bacteria|p__Armatimonadetes|c__Chthonomonadetes|o__Chthonomonadales|f__Chthonomonadaceae	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	1	0	2	0	0	0	1	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	1	0
d__Bacteria|p__Bacteroidetes|c__Bacteroidia|o__Bacteroidales|f__Bacteroidaceae	90737	68343	86396	145569	219783	102647	49593	92297	161493	94999	58782	65536	39731	135047	108482	58155	68196	147256	59428	46858	61525	26615	48121	62654	144185	63905	82708	28371	276820	194433	152328	82494	125849	78997	94991	55966	321407	43958	97013	212975	174486	15332	33904	1863	46571	31225	25965	131081	277838	26969	232234	258108	205751	260509	164913	37343	316827	80820	34637	28364	40417	316	12946	102818	52105	183545	225315	88703	59484	147236	120518	128468	21306	105089	36577	48604	47446	39755	263471	106070	16194	6925	33976	95599	88308	157573	164039	8922	20237
d__Bacteria|p__Bacteroidetes|c__Bacteroidia|o__Bacteroidales|f__Porphyromonadaceae	6976	18138	8055	8823	6880	9310	31436	10888	13928	11730	11311	3508	35204	2327	12868	11938	18501	26346	5179	14558	5476	5538	8413	4186	6833	9842	47747	6303	323	30915	14680	16843	19229	14761	14258	16259	10676	7189	15432	66562	5431	5261	4847	271	15991	5796	23643	21759	8963	2470	28499	27186	17303	407	12555	17368	14277	22284	2421	6528	9059	29	2563	3812	12568	17554	52005	16830	11842	7811	24922	120	3874	22094	11828	9419	8349	24248	806	19148	4907	56565	2729	18674	12539	36524	14066	1409	18426
d__Bacteria|p__Bacteroidetes|c__Bacteroidia|o__Bacteroidales|f__Prevotellaceae	69	68	42	159	75	64	81	74	85	66	1785	118	42	66	45	50	54	65	34	63	2393	179	1928	134	28	49	58	547	9	88	41	88	97	1462	63	543	112	1031	91	49	72	47	100	27	395	2364	1031	249	117	459	962	86	59	39	118	821	26	2358	3975	877	72	20	58	43	85	45	148	87	40	480	49	23	709	217	163	1008	152	56	24	143	809	708	165	48	307	57	93	402	28
d__Bacteria|p__Bacteroidetes|c__Bacteroidia|o__Bacteroidales|f__Rikenellaceae	5953	10850	3803	5756	2377	7413	19613	9156	19510	5711	6782	1458	3532	4910	13630	8582	6991	5733	3727	6145	2217	4934	3926	3401	4548	6563	8087	21170	4269	9812	16697	13243	3612	10881	4160	6295	4996	10000	7261	18436	2005	3560	1687	187	3991	3526	4584	34872	1472	4133	18126	3308	3068	697	5586	9614	4519	3000	1246	4465	3529	7484	19963	3874	6380	4421	8529	12493	6958	2838	9213	2917	4253	7516	5748	2182	15207	25718	5780	4315	1969	18799	1962	9560	12552	452	14380	7368	1403
d__Bacteria|p__Bacteroidetes|c__Cytophagia|o__Cytophagales|f__Amoebophilaceae	0	1	1	3	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	2	0	1	3	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
d__Bacteria|p__Bacteroidetes|c__Cytophagia|o__Cytophagales|f__Cyclobacteriaceae	0	1	1	3	0	0	1	1	2	1	3	0	1	0	0	0	1	2	0	1	1	1	2	0	1	2	0	4	0	1	2	1	2	0	2	1	1	3	2	0	1	4	3	0	0	0	2	3	1	3	1	0	3	0	2	1	1	0	1	0	1	0	1	1	0	3	3	1	0	2	1	0	0	2	0	0	5	7	0	7	0	2	1	1	0	1	1	1	0
d__Bacteria|p__Bacteroidetes|c__Cytophagia|o__Cytophagales|f__Cytophagaceae	11	11	6	12	3	20	9	6	16	7	14	8	10	8	9	6	9	20	9	7	6	19	7	6	12	9	6	9	0	13	8	14	23	4	7	15	2	12	6	12	6	5	5	0	13	4	17	11	7	5	12	12	17	4	9	12	12	8	37	5	9	11	7	6	9	9	9	19	23	7	13	2	5	13	3	11	20	11	4	7	7	10	21	14	6	9	6	15	9
d__Bacteria|p__Bacteroidetes|c__Cytophagia|o__Cytophagales|f__Flammeovirgaceae	0	1	1	1	0	0	0	0	0	0	1	0	1	0	1	0	1	0	1	0	0	1	1	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	2	0	1	0	0	0	0	2	0	0	1	0	0	0	1	0	0	0	0	3	0	0	0	2	0	0	0	0	0	1	0	0	0	0	0	0	2	0	1	0	0	0	1	2
d__Bacteria|p__Bacteroidetes|c__Flavobacteriia|o__Flavobacteriales|f__Blattabacteriaceae	1	1	1	0	0	1	1	1	0	1	0	2	0	0	4	1	0	2	1	1	0	2	0	1	0	2	0	1	0	0	0	0	0	0	0	0	1	0	0	1	1	0	4	1	0	2	1	0	1	1	1	1	1	0	1	1	1	0	2	0	2	0	0	0	0	0	0	1	2	0	1	0	0	0	0	0	0	0	0	1	1	0	1	1	0	1	0	3	4
d__Bacteria|p__Bacteroidetes|c__Flavobacteriia|o__Flavobacteriales|f__Cryomorphaceae	1	3	1	1	1	2	1	4	4	5	0	0	0	1	2	2	2	1	2	1	14	1	1	0	0	3	1	3	2	1	0	0	6	0	0	1	6	0	1	0	0	0	2	0	1	0	3	2	0	1	0	6	5	0	1	0	1	0	2	0	1	0	5	1	1	4	5	0	1	3	4	0	0	0	0	4	3	2	0	1	1	1	1	1	1	1	1	0	0
d__Bacteria|p__Bacteroidetes|c__Flavobacteriia|o__Flavobacteriales|f__Flavobacteriaceae	10	16	36	13	8	40	11	136	27	117	40	17	33	63	25	5	43	53	9	12	2	57	38	4	7	38	7	28	3	10	14	27	35	33	12	31	21	26	14	52	9	8	23	8	13	54	25	12	5	16	14	26	15	8	21	22	15	29	15	23	12	8	12	10	13	15	31	23	38	20	13	10	13	8	12	34	62	24	14	30	28	15	13	12	19	27	18	18	32
d__Bacteria|p__Bacteroidetes|c__Sphingobacteriia|o__Sphingobacteriales|f__Saprospiraceae	4	1	0	3	2	3	3	1	2	5	0	6	0	2	2	1	2	2	3	6	1	2	0	6	2	0	8	2	1	4	2	3	0	1	2	3	3	1	3	0	2	2	4	1	4	0	3	4	2	7	3	2	9	1	4	0	2	2	17	0	1	2	1	0	2	6	7	2	2	1	3	0	2	1	3	0	3	0	0	2	3	2	2	9	0	6	2	0	0
d__Bacteria|p__Bacteroidetes|c__Sphingobacteriia|o__Sphingobacteriales|f__Sphingobacteriaceae	2	7	1	10	2	1	3	1	3	4	2	7	2	6	1	2	3	5	7	5	21	19	1	4	4	3	0	6	0	6	4	11	1	2	4	8	4	4	2	0	0	2	4	0	14	4	1	2	4	1	2	1	5	2	4	1	2	5	43	3	3	0	2	2	4	4	6	7	14	2	5	0	11	0	5	2	5	2	5	3	3	8	5	2	1	5	0	17	20
d__Bacteria|p__Bacteroidetes|o__Bacteroidetes_Order_II_Incertae_sedis|f__Rhodothermaceae	2	2	5	5	0	1	2	2	0	1	1	2	7	0	1	2	1	0	2	0	0	3	1	0	2	2	0	4	0	1	1	0	4	2	0	2	0	3	2	0	3	6	3	0	2	2	4	1	3	3	0	0	2	0	3	6	1	3	0	1	1	4	4	5	1	3	0	4	0	1	0	0	5	3	3	3	2	3	0	0	2	0	7	2	2	0	0	4	1
d__Bacteria|p__Caldiserica|c__Caldisericia|o__Caldisericales|f__Caldisericaceae	0	0	0	0	0	0	0	0	0	0	1	0	0	0	2	0	0	0	1	0	0	0	0	0	0	1	0	1	0	0	0	2	6	0	1	0	0	0	0	0	0	0	1	0	1	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0	0	0	0	1	0	0	1	0	1	0	0	2	0	0	1	0	0	2	0	0	2
d__Bacteria|p__Chlamydiae|c__Chlamydiia|o__Chlamydiales|f__Chlamydiaceae	1	0	0	0	0	0	1	0	0	0	0	1	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	1	1	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	1	0	3	0	0	0	0	0	1	0	2	0	0	0	0	0	1
d__Bacteria|p__Chlamydiae|c__Chlamydiia|o__Chlamydiales|f__Parachlamydiaceae	0	0	3	1	0	0	1	1	0	0	0	1	1	0	1	0	0	1	0	1	0	1	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	1	3	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	1	0	0	1	2	0	0	0	0	0	0	0	0	1	0	0	0	3	0	0	1	0	2	0	0	2	0	0	5
d__Bacteria|p__Chlamydiae|c__Chlamydiia|o__Chlamydiales|f__Simkaniaceae	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1	0	0	2	0	0	0	0	0	0	0	0	0	1	0	0	1	0	2	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	2	0	1	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0
d__Bacteria|p__Chlamydiae|c__Chlamydiia|o__Chlamydiales|f__Waddliaceae	0	0	0	0	0	2	0	0	0	0	0	0	0	2	2	1	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	3	0	1	0	0	0	0
d__Bacteria|p__Chlorobi|c__Chlorobia|o__Chlorobiales|f__Chlorobiaceae	5	10	2	7	7	7	3	8	3	4	8	10	10	11	6	8	6	6	6	2	5	13	3	4	4	12	7	16	7	10	2	7	5	10	3	3	12	11	4	3	1	8	3	4	3	2	11	14	2	6	6	6	4	1	4	4	4	3	8	7	4	13	8	13	12	8	3	6	13	4	3	5	13	4	8	3	9	13	2	5	2	5	6	6	5	2	7	9	11
d__Bacteria|p__Chloroflexi|c__Anaerolineae|o__Anaerolineales|f__Anaerolineaceae	0	1	0	0	0	0	1	0	3	0	2	1	0	1	0	2	1	3	1	0	0	1	0	0	0	1	1	0	0	0	0	0	2	0	0	0	0	0	0	0	0	2	0	0	0	0	0	1	0	0	0	0	1	0	2	0	0	0	0	0	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	2	1	0	0	0	0	1	0	0	0	0	0	0	0
d__Bacteria|p__Chloroflexi|c__Caldilineae|o__Caldilineales|f__Caldilineaceae	1	1	2	0	0	0	1	0	1	1	0	3	0	0	0	0	0	0	1	2	1	2	0	0	1	2	2	1	2	0	0	1	2	1	1	0	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	1	1	0	0	0	1	0	2	0	0	0	0	3	0	0	2	2	1	1	0	0	0	1	1	0	2	0	1	0	1	0	2
d__Bacteria|p__Chloroflexi|c__Chloroflexia|o__Chloroflexales|f__Chloroflexaceae	0	0	0	0	0	1	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	1	0	0	1	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	1	0	0	0	1	0	0	0	0	0	0	1	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	2	0
d__Bacteria|p__Chloroflexi|c__Chloroflexia|o__Chloroflexales|f__Roseiflexaceae	0	3	2	4	3	0	3	0	0	0	2	0	1	2	1	3	1	0	3	0	0	4	0	2	2	0	1	0	0	1	2	2	0	1	4	0	0	2	0	0	2	2	0	0	4	1	1	1	2	1	0	0	2	0	0	0	1	0	4	1	0	1	1	1	0	0	0	0	1	0	0	1	2	0	1	0	0	2	0	1	1	0	5	1	1	0	0	4	1
d__Bacteria|p__Chloroflexi|c__Chloroflexia|o__Herpetosiphonales|f__Herpetosiphonaceae	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
d__Bacteria|p__Chloroflexi|c__Dehalococcoidia|o__Dehalococcoidales|f__Dehalococcoidaceae	1	1	0	0	0	4	4	1	0	0	4	3	1	2	8	0	2	5	0	3	0	4	9	0	0	2	0	1	0	0	0	1	6	1	21	3	1	2	2	1	0	1	0	0	1	5	3	0	7	0	3	1	0	2	0	4	0	1	2	4	0	20	1	10	3	0	0	1	0	1	1	1	2	5	2	1	0	0	0	3	1	3	1	0	0	0	4	0	0
d__Bacteria|p__Chloroflexi|c__Thermomicrobia|o__Sphaerobacterales|f__Sphaerobacteraceae	0	0	0	0	0	0	2	0	1	0	0	1	1	0	0	0	1	0	0	1	0	3	0	1	1	0	0	0	1	0	0	0	0	0	0	3	0	0	0	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	3	1	0	0	0	0	0	1	0	0	2	0	1	4	0	0	0	1	0	0	4	0	1	1	1	4	0
d__Bacteria|p__Chloroflexi|c__Thermomicrobia|o__Thermomicrobiales|f__Thermomicrobiaceae	0	0	1	0	0	0	1	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	2	0	0	0	0	1	0	0	1	0	0	0	0	0	1	0	3	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	1	0	0	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	2	1
d__Bacteria|p__Chrysiogenetes|c__Chrysiogenetes|o__Chrysiogenales|f__Chrysiogenaceae	5	0	0	1	1	1	0	1	0	1	1	0	0	0	1	1	1	0	3	0	1	2	0	0	0	0	2	0	0	0	1	0	0	2	0	0	0	4	1	0	3	2	2	0	1	1	1	0	1	4	0	0	0	0	2	1	0	0	0	0	1	0	3	1	1	1	2	1	0	1	2	0	4	1	1	0	1	0	0	0	1	0	4	2	0	0	2	2	0
d__Bacteria|p__Cyanobacteria|o__Nostocales|f__Nostocaceae	1	2	2	5	1	2	0	1	0	2	1	0	2	2	4	4	2	1	0	1	1	1	0	0	1	5	5	1	1	7	0	2	0	0	1	0	1	1	2	2	2	1	0	1	4	0	1	1	1	1	0	2	2	0	1	8	0	2	2	1	1	0	1	3	1	1	1	1	4	1	0	0	1	2	2	0	5	2	0	3	2	0	4	1	2	6	7	1	1
d__Bacteria|p__Cyanobacteria|o__Nostocales|f__Rivulariaceae	0	0	0	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0	3	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1	1	0	0	1	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	1	0	1	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	1	1	0	0	0	1	0	1	2	1	1	0	1
d__Bacteria|p__Cyanobacteria|o__Prochlorales|f__Prochlorococcaceae	1	0	1	1	1	0	0	1	0	1	1	2	3	3	0	1	0	0	4	1	0	1	2	0	1	3	0	1	0	0	1	0	1	0	0	2	0	1	3	0	0	2	4	0	0	1	2	0	0	0	0	0	1	1	1	2	2	0	1	1	0	0	0	3	0	1	0	0	0	3	1	3	0	2	0	1	4	0	0	0	4	0	2	0	0	0	0	0	4
d__Bacteria|p__Deferribacteres|c__Deferribacteres|o__Deferribacterales|f__Deferribacteraceae	1	0	1	0	0	2	2	2	2	1	0	3	0	2	2	0	0	3	1	1	4	2	2	1	1	1	1	6	0	2	2	2	2	1	0	1	0	1	0	4	2	0	4	0	0	0	1	0	0	8	0	1	0	5	1	4	0	0	9	0	2	2	0	3	0	1	2	1	0	0	2	2	0	1	9	1	6	2	2	7	0	0	2	4	0	0	0	1	0
d__Bacteria|p__Deinococcus-Thermus|c__Deinococci|o__Deinococcales|f__Deinococcaceae	6	5	8	5	6	6	14	5	2	2	7	9	6	3	6	4	0	1	11	2	2	9	2	3	6	6	1	12	1	1	9	3	1	5	4	3	0	3	8	2	4	29	12	4	0	1	8	4	3	7	3	2	0	0	2	7	7	4	7	5	2	10	22	9	5	2	2	7	11	1	3	3	22	4	9	3	7	11	2	1	1	4	5	3	4	0	3	22	11
d__Bacteria|p__Deinococcus-Thermus|c__Deinococci|o__Deinococcales|f__Trueperaceae	0	0	0	1	0	1	1	0	0	0	2	1	4	0	2	0	0	0	0	3	0	0	1	0	1	1	0	4	0	0	2	0	1	0	0	0	3	2	0	0	1	3	0	0	0	2	2	1	0	0	2	1	0	0	0	2	0	0	1	0	0	0	0	0	2	0	0	0	1	0	0	0	2	0	0	0	1	3	0	0	1	0	0	0	3	0	0	2	0
d__Bacteria|p__Deinococcus-Thermus|c__Deinococci|o__Thermales|f__Thermaceae	2	6	2	2	4	6	8	1	5	2	5	5	5	2	3	3	1	1	4	3	2	8	1	2	4	8	2	4	4	1	5	4	4	2	5	6	0	7	3	5	5	17	8	0	4	13	8	4	2	6	4	0	3	1	1	3	3	2	5	6	3	0	15	7	6	5	5	4	5	3	3	3	15	6	8	10	4	15	0	3	5	4	6	6	4	1	0	31	5
d__Bacteria|p__Dictyoglomi|c__Dictyoglomia|o__Dictyoglomales|f__Dictyoglomaceae	1	0	1	0	1	1	0	0	0	0	0	0	1	0	1	0	0	7	1	0	0	0	0	1	0	0	1	0	0	0	0	1	0	0	0	0	0	0	1	2	0	0	0	0	0	0	0	0	1	0	0	0	0	2	0	1	1	1	0	0	1	1	0	0	1	0	0	0	1	1	3	4	0	1	0	0	1	0	0	0	2	0	1	0	1	1	1	0	1
d__Bacteria|p__Elusimicrobia|c__Elusimicrobia|o__Elusimicrobiales|f__Elusimicrobiaceae	0	0	0	0	0	1	1	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	3	0	0	0	0	0	0	1	0	0	0	0	0	0	0	1	0	2	0	0	0	0	0	0	0	0	1	0	0	0	1	0	0	0	0	0	0	1	0	0	0	1	0	0	1	0	0	0	1	0	0
d__Bacteria|p__Fibrobacteres|c__Fibrobacteria|o__Fibrobacterales|f__Fibrobacteraceae	3	0	0	1	0	2	0	2	1	0	3	0	2	4	1	2	1	0	0	1	1	0	1	2	2	0	0	2	2	2	0	5	1	7	4	2	0	2	1	0	0	3	1	0	3	0	5	0	2	0	1	1	0	0	0	5	1	0	2	1	2	0	4	3	2	0	3	9	1	0	2	0	0	1	2	1	0	1	1	3	3	0	0	0	0	1	1	13	0
d__Bacteria|p__Firmicutes|c__Bacilli|o__Bacillales|f__Alicyclobacillaceae	1	1	2	2	4	3	2	3	0	0	2	4	1	4	0	1	1	3	0	2	3	2	0	4	1	3	0	2	1	0	1	1	2	4	5	3	1	6	1	1	0	7	7	1	3	3	2	0	3	3	1	1	4	2	4	0	1	1	6	1	3	3	5	4	2	0	1	3	1	0	4	1	7	2	3	1	4	1	1	1	2	5	3	1	0	4	2	8	1
d__Bacteria|p__Firmicutes|c__Bacilli|o__Bacillales|f__Bacillaceae	15	19	25	10	16	11	20	8	23	11	16	23	26	14	18	14	17	20	15	16	15	24	20	9	17	17	20	36	19	12	7	16	19	16	15	25	8	26	18	12	22	10	15	49	27	27	15	9	11	17	15	18	18	16	23	12	9	22	17	16	12	38	15	21	19	13	16	14	16	29	10	18	20	23	17	41	6	30	18	13	30	20	29	10	17	17	14	14	22
d__Bacteria|p__Firmicutes|c__Bacilli|o__Bacillales|f__Listeriaceae	2	5	3	2	3	4	4	3	4	2	3	3	4	3	2	3	1	1	5	4	0	4	2	6	3	7	1	10	3	2	0	3	8	5	1	8	3	1	2	1	4	4	0	8	3	0	0	1	2	2	2	0	4	4	4	4	2	1	1	3	1	0	0	5	3	4	4	4	4	3	5	5	2	1	6	3	0	5	2	3	5	2	3	4	2	4	0	2	4
d__Bacteria|p__Firmicutes|c__Bacilli|o__Bacillales|f__Paenibacillaceae	18	9	14	11	6	14	17	5	9	10	12	32	16	8	18	17	9	8	11	12	12	15	4	19	18	14	12	21	8	5	5	14	11	12	15	15	3	21	12	10	16	26	19	20	8	12	24	7	7	14	6	3	6	11	12	15	10	7	11	15	10	36	18	17	19	14	17	15	8	7	16	21	38	12	17	12	9	10	3	8	27	18	14	7	10	8	8	23	17
d__Bacteria|p__Firmicutes|c__Bacilli|o__Bacillales|f__Planococcaceae	0	1	2	1	0	0	0	0	0	1	1	0	1	0	1	1	1	1	1	1	0	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	1	0	1	0	0	0	1	6	0	0	0	0	0	0	0	0	0	0	0	1	1	1	1	1	1	0	0	0	0	0	10	0	0	0	0	1	0	1	0	0	0	0	1	2	0	0	1	0	0	0	1	0	0
d__Bacteria|p__Firmicutes|c__Bacilli|o__Bacillales|f__Sporolactobacillaceae	1	0	2	0	0	1	0	0	2	0	0	0	0	2	0	1	0	0	0	1	0	1	1	2	0	0	1	0	1	0	2	0	0	1	2	1	0	0	0	0	1	1	0	0	1	1	0	0	0	0	0	0	0	0	1	0	0	0	1	0	0	5	0	1	1	0	0	0	0	0	0	1	2	2	0	0	1	0	0	0	5	2	0	0	0	0	1	0	0
d__Bacteria|p__Firmicutes|c__Bacilli|o__Bacillales|f__Staphylococcaceae	8	4	7	1	1	3	5	163	3	14	7	7	16	3	15	5	5	2	6	6	8	13	8	11	8	9	1	14	2	2	1	3	2	1	4	10	5	10	6	1	5	1	8	60	6	6	11	0	5	18	3	3	3	5	2	6	5	6	29	9	4	10	1	3	9	8	4	4	0	9	6	7	8	11	14	2	3	8	2	5	10	1	14	5	6	5	1	0	10
d__Bacteria|p__Firmicutes|c__Bacilli|o__Lactobacillales|f__Aerococcaceae	1	0	0	1	0	1	3	0	0	1	0	2	0	0	0	0	0	0	0	4	0	0	0	0	0	1	0	4	1	0	0	0	1	0	1	0	0	1	0	0	0	1	0	1	0	0	1	0	0	0	0	0	0	0	0	1	1	0	0	0	1	0	0	2	0	0	0	0	0	0	2	1	3	1	1	1	0	1	0	0	0	1	0	0	0	0	1	0	2
