otu_id	rdp_consensus_taxonomy	rdp_confidence_score	Adenoma10.2757.S10.L001	Adenoma11.2775.S11.L001	Adenoma1.2065.S1.L001	Adenoma12.2799.S12.L001	Adenoma13.2803.S13.L001	Adenoma14.2817.S14.L001	Adenoma15.2847.S15.L001	Adenoma16.2873.S16.L001	Adenoma17.2937.S17.L001	Adenoma18.2967.S18.L001	Adenoma19.2971.S19.L001	Adenoma20.2995.S20.L001	Adenoma21.3129.S21.L001	Adenoma2.2113.S2.L001	Adenoma22.3133.S22.L001	Adenoma23.3141.S23.L001	Adenoma24.3217.S24.L001	Adenoma25.3273.S25.L001	Adenoma26.3373.S26.L001	Adenoma27.3379.S27.L001	Adenoma28.3391.S28.L001	Adenoma29.3399.S29.L001	Adenoma30.3509.S30.L001	Adenoma3.2123.S3.L001	Adenoma4.2143.S4.L001	Adenoma5.2243.S5.L001	Adenoma6.2453.S6.L001	Adenoma7.2475.S7.L001	Adenoma8.2555.S8.L001	Adenoma9.2717.S9.L001	Cancer10.2567.S70.L001	Cancer11.2573.S71.L001	Cancer12.2575.S72.L001	Cancer1.2355.S61.L001	Cancer13.2579.S73.L001	Cancer14.2611.S74.L001	Cancer15.2613.S75.L001	Cancer16.2619.S76.L001	Cancer17.2625.S77.L001	Cancer18.2629.S78.L001	Cancer19.2633.S79.L001	Cancer20.2667.S80.L001	Cancer21.2671.S81.L001	Cancer22.2703.S82.L001	Cancer2.2455.S62.L001	Cancer23.2705.S83.L001	Cancer24.2727.S84.L001	Cancer25.2735.S85.L001	Cancer26.2763.S86.L001	Cancer27.2771.S87.L001	Cancer28.2777.S88.L001	Cancer29.2801.S89.L001	Cancer30.2863.S90.L001	Cancer3.2513.S63.L001	Cancer4.2521.S64.L001	Cancer5.2523.S65.L001	Cancer6.2535.S66.L001	Cancer7.2537.S67.L001	Cancer8.2543.S68.L001	Cancer9.2547.S69.L001	Healthy10.3087.S40.L001	Healthy11.3123.S41.L001	Healthy1.2027.S31.L001	Healthy12.3211.S42.L001	Healthy13.3241.S43.L001	Healthy14.3245.S44.L001	Healthy15.3247.S45.L001	Healthy16.3251.S46.L001	Healthy17.3257.S47.L001	Healthy18.3293.S48.L001	Healthy19.3339.S49.L001	Healthy20.3341.S50.L001	Healthy21.3347.S51.L001	Healthy22.3363.S52.L001	Healthy2.2779.S32.L001	Healthy23.3367.S53.L001	Healthy24.3403.S54.L001	Healthy25.3405.S55.L001	Healthy26.3407.S56.L001	Healthy27.3439.S57.L001	Healthy28.3499.S58.L001	Healthy29.3529.S59.L001	Healthy30.3291.66.S60.L001	Healthy3.3021.S33.L001	Healthy4.3023.S34.L001	Healthy5.3043.S35.L001	Healthy6.3061.S36.L001	Healthy7.3063.S37.L001	Healthy8.3073.S38.L001	Healthy9.3075.S39.L001
otu1500:Clostridium_sulfatireducens_Firmicutes_Clostridia_Clostridiales_Lachnospiraceae_Clostridium_XlVa	NA	NA	1	0	0	0	0	0	0	0	2	1	2	0	1	0	0	0	2	0	0	1	0	0	1	0	0	0	0	0	0	0	0	5	0	0	0	0	0	1	0	0	1	0	0	0	0	0	1	2	0	1	0	0	0	0	1	0	0	0	2	9	0	2	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
otu1501:Clostridium_fimetarium_Firmicutes_Clostridia_Clostridiales_Lachnospiraceae_Clostridium_XlVa	NA	NA	45	69	13	23	0	28	6	3	0	0	5	7	0	8	69	16	38	63	40	3	0	0	0	9	146	39	7	40	2	450	19	0	29	88	36	27	8	10	36	12	98	132	8	54	50	0	19	23	1	0	0	10	16	38	81	0	39	0	2	0	13	3	17	1	22	0	65	16	16	37	49	43	0	19	124	31	184	1	0	23	32	140	586	3	17	394	0	31	0	85
otu1502:Bacteroides_faecichinchillae:Bacteroides_faecis:Bacteroides_fragilis:Bacteroides_thetaiotaomicron_Bacteroidetes_Bacteroidia_Bacteroidales_Bacteroidaceae_Bacteroides	NA	NA	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
otu1503:Barnesiella_intestinihominis_Bacteroidetes_Bacteroidia_Bacteroidales_Porphyromonadaceae_Barnesiella	NA	NA	16	6	1	13	3	0	6	0	5	9	4	0	40	3	1	4	1	0	0	7	4	3	17	7	5	0	25	1	7	2	9	1	2	0	4	3	0	2	4	1	12	0	1	1	0	0	8	8	12	3	0	4	3	9	1	0	0	6	9	22	1	1	1	13	0	0	2	2	0	0	0	0	28	2	5	1	14	0	2	2	0	0	3	10	25	5	0	9	0	7
otu1504:Ruminococcus_lactaris_Firmicutes_Clostridia_Clostridiales_Ruminococcaceae_Ruminococcus	NA	NA	47	0	7	0	16	1	0	0	2	4	9	2	0	0	20	1	0	2	10	0	0	1	0	0	0	3	17	1	10	4	1	1	2	0	7	0	0	0	0	0	0	10	5	0	0	1	19	0	0	0	0	1	15	29	3	0	0	0	0	0	24	3	1	0	0	0	6	0	0	6	14	2	61	0	13	2	0	32	0	0	2	1	15	40	4	20	0	0	0	1
otu1505:Coprococcus_comes_Firmicutes_Clostridia_Clostridiales_Lachnospiraceae_Coprococcus	NA	NA	0	0	0	0	0	0	0	2	0	0	1	0	0	0	0	0	0	0	0	2	1	2	0	0	0	1	0	0	0	0	0	0	1	0	0	1	0	1	0	1	0	1	0	2	2	0	0	0	0	0	0	0	1	0	0	5	0	0	0	0	3	0	0	0	4	0	0	0	1	0	1	0	0	0	0	0	0	1	0	0	1	2	0	1	0	0	0	0	1	0
otu1506:Clostridium_asparagiforme:Clostridium_lavalense_Firmicutes_Clostridia_Clostridiales_Lachnospiraceae_Clostridium_XlVa	NA	NA	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
otu1507:Listeria_rocourtiae_Firmicutes_Bacilli_Bacillales_Listeriaceae_Listeria	NA	NA	0	0	1	0	0	9	0	0	0	0	0	0	0	0	0	0	0	6	0	0	9	0	0	0	0	0	0	0	0	0	20	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0
otu1508:Acidaminococcus_intestinalis:Acidaminococcus_intestini_Firmicutes_Negativicutes_Selenomonadales_Acidaminococcaceae_Acidaminococcus	NA	NA	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
otu1509:Okadaella_gastrococcus:Streptococcus_australis:Streptococcus_oralis:Streptococcus_parasanguinis:Streptococcus_rubneri_Firmicutes_Bacilli_Lactobacillales_Streptococcaceae_Streptococcus	NA	NA	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
otu151:Acetivibrio_cellulolyticus:Clostridium_aldrichii:Clostridium_clariflavum:Clostridium_straminisolvens_Firmicutes_Clostridia_Clostridiales_Ruminococcaceae_unassigned	NA	NA	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
otu1510:Dorea_formicigenerans_Firmicutes_Clostridia_Clostridiales_Lachnospiraceae_Dorea	NA	NA	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
otu1511:Roseburia_faecis_Firmicutes_Clostridia_Clostridiales_Lachnospiraceae_Roseburia	NA	NA	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
otu1512:Roseburia_faecis_Firmicutes_Clostridia_Clostridiales_Lachnospiraceae_Roseburia	NA	NA	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
otu1513:Oscillospira_guilliermondii_Firmicutes_Clostridia_Clostridiales_Ruminococcaceae_Oscillibacter	NA	NA	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	33	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
otu1514:Clostridium_polysaccharolyticum_Firmicutes_Clostridia_Clostridiales_Lachnospiraceae_Clostridium_XlVa	NA	NA	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	17	0	0	0	0	0	0	0	0	0	0	0	0	11	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	139	8	0	0	0	11	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	0	0	0	0
otu1515:Natranaerovirga_pectinivora:Vallitalea_guaymasensis_Firmicutes_Clostridia_Clostridiales_Incertae_sedis_Incertae_sedis	NA	NA	0	0	0	0	0	0	0	0	0	0	0	0	7	0	1	0	0	2	0	0	0	2	0	0	0	2	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	5	0	0	2	0	0	0	0	0	0	2	0	0	0	0	2	0	0	0	0	0	0	0	2	1
otu1516:Parvimonas_micra:Tepidimicrobium_xylanilyticum_Firmicutes_Clostridia_Clostridiales_Clostridiales_Incertae_Sedis_XI_unassigned	NA	NA	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0
otu1517:Clostridium_hylemonae_Firmicutes_Clostridia_Clostridiales_Lachnospiraceae_Clostridium_XlVa	NA	NA	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
otu1518:Anaerorhabdus_furcosa_Bacteroidetes_Bacteroidia_Bacteroidales_Bacteroidaceae_Anaerorhabdus	NA	NA	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	3	0	1	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	7	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
otu1519:Ruminococcus_bromii:Ruminococcus_flavefaciens_Firmicutes_Clostridia_Clostridiales_Ruminococcaceae_Ruminococcus	NA	NA	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
otu152:Clostridium_viride:Sporobacter_termitidis_Firmicutes_Clostridia_Clostridiales_Ruminococcaceae_unassigned	NA	NA	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
otu1520:Clostridium_cellulolyticum:Clostridium_jejuense:Clostridium_josui:Clostridium_papyrosolvens:Clostridium_sufflavum_Firmicutes_Clostridia_Clostridiales_unassigned_unassigned	NA	NA	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	25	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0
otu1521:Collinsella_tanakaei_Actinobacteria_Actinobacteria_Coriobacteriales_Coriobacteriaceae_Collinsella	NA	NA	0	0	0	0	34	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0
otu1522:Clostridium_lactatifermentans_Firmicutes_Clostridia_Clostridiales_Lachnospiraceae_Clostridium_XlVb	NA	NA	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
otu1523:Fusicatenibacter_saccharivorans_Firmicutes_Clostridia_Clostridiales_Lachnospiraceae_Clostridium_XlVa	NA	NA	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
otu1524:Oscillospira_guilliermondii_Firmicutes_Clostridia_Clostridiales_Ruminococcaceae_Oscillibacter	NA	NA	0	0	0	0	0	1	0	0	0	0	0	0	0	0	2	0	0	1	3	0	8	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	9	0	0	0	0	0	0	0	0	0	1	0	0	1	0	0	0	0	0	6	0	0	0	0	0	0	1	0	2	0	0	0	0	0	0	0	0	0
otu1525:Clostridium_fimetarium_Firmicutes_Clostridia_Clostridiales_Lachnospiraceae_Clostridium_XlVa	NA	NA	27	8	1	0	17	8	0	0	0	0	8	3	3	0	0	0	52	11	13	18	30	13	0	0	4	27	0	0	0	3	3	0	26	3	84	138	1	1	2	2	0	45	0	0	6	0	7	0	0	0	129	2	18	11	7	0	18	0	4	0	9	0	200	0	3	2	3	1	1	32	79	39	0	1	31	1	1	0	30	2	57	39	6	34	1	26	27	42	59	0
otu1526:Blautia_wexlerae_Firmicutes_Clostridia_Clostridiales_Lachnospiraceae_Blautia	NA	NA	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
otu1527:Clostridium_neopropionicum_Firmicutes_Clostridia_Clostridiales_Lachnospiraceae_Clostridium_XlVb	NA	NA	0	0	19	1	0	0	0	8	1	6	0	50	0	1	0	0	4	0	1	15	2	1	0	1	0	2	1	0	1	4	5	97	1	1	51	4	12	0	7	8	0	5	25	12	6	0	1	0	0	4	7	9	2	1	3	5	5	0	0	0	0	0	0	6	16	24	5	0	0	10	10	12	9	1	12	8	5	5	7	15	1	0	1	3	0	86	0	51	19	16
otu1528:Bacteroides_fragilis_Bacteroidetes_Bacteroidia_Bacteroidales_Bacteroidaceae_Bacteroides	NA	NA	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
otu1529:Intestinimonas_butyriciproducens_Firmicutes_Clostridia_Clostridiales_Ruminococcaceae_Incertae_sedis	NA	NA	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	10	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
otu153:Blautia_faecis_Firmicutes_Clostridia_Clostridiales_Lachnospiraceae_Blautia	NA	NA	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	4	1	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	1	0	0
otu1530:Roseburia_faecis_Firmicutes_Clostridia_Clostridiales_Lachnospiraceae_Roseburia	NA	NA	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
otu1531:Streptomyces_albovinaceus:Streptomyces_anulatus:Streptomyces_argenteolus:Streptomyces_bacillaris:Streptomyces_badius:Streptomyces_californicus:Streptomyces_cavourensis:Streptomyces_celluloflavus:Streptomyces_chromogenus:Streptomyces_cyaneofuscatus:Streptomyces_fimicarius:Streptomyces_flaveus:Streptomyces_flavofuscus:Streptomyces_flavogriseus:Streptomyces_flavolimosus:Streptomyces_flavovirens:Streptomyces_fulvissimus:Streptomyces_globisporus:Streptomyces_griseobrunneus:Streptomyces_griseolus:Streptomyces_griseoplanus:Streptomyces_griseus:Streptomyces_halstedii:Streptomyces_lavendulae:Streptomyces_mauvecolor:Streptomyces_mediolani:Streptomyces_microflavus:Streptomyces_nitrosporeus:Streptomyces_olivochromogenes:Streptomyces_parvus:Streptomyces_phaeochromogenes:Streptomyces_pluricolorescens:Streptomyces_praecox:Streptomyces_roseogilvus:Streptomyces_rubiginosohelvolus:Streptomyces_sindenensis:Streptomyces_sporovirgulis:Streptomyces_tricolor:Streptomyces_tsusimaensis:Streptomyces_viridochromogenes:Streptomyces_xanthochromogenes_Actinobacteria_Actinobacteria_Actinomycetales_Streptomycetaceae_Streptomyces	NA	NA	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
otu1532:Roseburia_faecis_Firmicutes_Clostridia_Clostridiales_Lachnospiraceae_Roseburia	NA	NA	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0
otu1533:Intestinimonas_butyriciproducens_Firmicutes_Clostridia_Clostridiales_Ruminococcaceae_Incertae_sedis	NA	NA	0	2	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	2	0	1	0	0	0	0	0	0	3	0	0	0	0	0	0	1	0	0	0	0	2	0	0	0	0	0	0	0	0	1	1	3	0	8	0	0	0	0	0	0	0	9	0	0	0	1	0	0	3	0	0	0	0	2	1	2	0	0	0	4	1	1	0	3	3	3	1	3	0
otu1534:Ruminococcus_bromii_Firmicutes_Clostridia_Clostridiales_Ruminococcaceae_Ruminococcus	NA	NA	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
otu1535:Sarcina_maxima_Firmicutes_Clostridia_Clostridiales_Clostridiaceae_1_Sarcina	NA	NA	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
otu1536:Dorea_formicigenerans_Firmicutes_Clostridia_Clostridiales_Lachnospiraceae_Dorea	NA	NA	0	1	0	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0
otu1537:Olsenella_profusa_Actinobacteria_Actinobacteria_Coriobacteriales_Coriobacteriaceae_Olsenella	NA	NA	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	10	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
otu1538:Clostridium_aerotolerans:Clostridium_algidixylanolyticum:Clostridium_saccharolyticum:Clostridium_xylanolyticum_Firmicutes_Clostridia_Clostridiales_Lachnospiraceae_Clostridium_XlVa	NA	NA	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
otu1539:Acetanaerobacterium_elongatum:Ethanoligenens_harbinense:Hydrogenoanaerobacterium_saccharovorans:Linmingia_china_Firmicutes_Clostridia_Clostridiales_Ruminococcaceae_unassigned	NA	NA	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
otu154:Sporobacter_termitidis_Firmicutes_Clostridia_Clostridiales_Ruminococcaceae_Sporobacter	NA	NA	0	0	0	0	11	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
otu1540:Acetivibrio_cellulolyticus:Cellulosibacter_alkalithermophilus:Clostridium_aldrichii:Clostridium_thermosuccinogenes:Defluviitalea_saccharophila:Natranaerovirga_pectinivora:Oscillibacter_valericigenes:Oscillospira_guilliermondii:Vallitalea_guaymasensis_Firmicutes_Clostridia_Clostridiales_unassigned_unassigned	NA	NA	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0
otu1541:Roseburia_intestinalis_Firmicutes_Clostridia_Clostridiales_Lachnospiraceae_Roseburia	NA	NA	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
otu1542:Clostridium_xylanovorans_Firmicutes_Clostridia_Clostridiales_Lachnospiraceae_Clostridium_XlVa	NA	NA	0	0	1	0	0	0	0	0	0	3	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	2	1	0	0	0	0	1	1	0	0	0	0	0	0	0	3	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
