genus	CCIS00146684ST-4-0	CCIS00281083ST-3-0	CCIS02124300ST-4-0	CCIS02379307ST-4-0	CCIS02856720ST-4-0	CCIS03473770ST-4-0	CCIS03857607ST-4-0	CCIS05314658ST-4-0	CCIS06260551ST-3-0	CCIS07277498ST-4-0	CCIS07539127ST-4-0	CCIS07648107ST-4-0	CCIS08668806ST-3-0	CCIS09568613ST-4-0	CCIS10706551ST-3-0	CCIS10793554ST-4-0	CCIS11015875ST-4-0	CCIS11019776ST-4-0	CCIS11354283ST-4-0	CCIS11362406ST-4-0	CCIS11558985ST-4-0	CCIS12370844ST-4-0	CCIS12656533ST-4-0	CCIS13047523ST-4-0	CCIS14449628ST-4-0	CCIS15704761ST-4-0	CCIS15794887ST-4-0	CCIS16326685ST-4-0	CCIS16383318ST-4-0	CCIS16561622ST-4-0	CCIS17669415ST-4-0	CCIS19142497ST-3-0	CCIS20795251ST-4-0	CCIS21126322ST-4-0	CCIS21278152ST-4-0	CCIS22275061ST-4-0	CCIS22416007ST-4-0	CCIS22906510ST-20-0	CCIS22958137ST-20-0	CCIS23164343ST-4-0	CCIS24254057ST-4-0	CCIS24898163ST-4-0	CCIS25399172ST-4-0	CCIS27304052ST-3-0	CCIS27927933ST-4-0	CCIS28384594ST-4-0	CCIS29210128ST-4-0	CCIS29688262ST-20-0	CCIS31434951ST-20-0	CCIS32105356ST-4-0	CCIS32452666ST-4-0	CCIS33816588ST-4-0	CCIS34055159ST-4-0	CCIS34604008ST-4-0	CCIS35092938ST-4-0	CCIS35100175ST-4-0	CCIS36699628ST-4-0	CCIS36797902ST-4-0	CCIS37250421ST-4-0	CCIS38765456ST-20-0	CCIS40244499ST-3-0	CCIS41222843ST-4-0	CCIS41288781ST-4-0	CCIS41548810ST-4-0	CCIS41692898ST-4-0	CCIS41806458ST-4-0	CCIS44093303ST-4-0	CCIS44676181ST-4-0	CCIS44743950ST-4-0	CCIS44757994ST-4-0	CCIS45571137ST-3-0	CCIS45793747ST-4-0	CCIS46047672ST-4-0	CCIS46467422ST-4-0	CCIS47284573ST-4-0	CCIS47745468ST-4-0	CCIS48174381ST-4-0	CCIS48507077ST-4-0	CCIS48579360ST-4-0	CCIS48725289ST-4-0	CCIS50003399ST-4-0	CCIS50148151ST-4-0	CCIS50369211ST-20-0	CCIS50471204ST-4-0	CCIS50561855ST-4-0	CCIS51595129ST-4-0	CCIS51667829ST-4-0	CCIS52234160ST-4-0	CCIS52370277ST-4-0	CCIS53043478ST-4-0	CCIS53355328ST-4-0	CCIS53557295ST-4-0	CCIS54027808ST-4-0	CCIS55230578ST-4-0	CCIS55531770ST-4-0	CCIS56503244ST-3-0	CCIS58234805ST-4-0	CCIS59132091ST-4-0	CCIS59903910ST-4-0	CCIS61287323ST-4-0	CCIS62605362ST-3-0	CCIS62794166ST-4-0	CCIS63448910ST-4-0	CCIS63468405ST-4-0	CCIS63910149ST-4-0	CCIS64773582ST-4-0	CCIS64785924ST-20-0	CCIS65479369ST-4-0	CCIS70398272ST-4-0	CCIS71301801ST-4-0	CCIS71578391ST-4-0	CCIS72607085ST-4-0	CCIS74239020ST-4-0	CCIS74726977ST-3-0	CCIS76563044ST-4-0	CCIS76845094ST-20-0	CCIS77100899ST-4-0	CCIS77252613ST-4-0	CCIS78100604ST-4-0	CCIS78318719ST-4-0	CCIS79210440ST-3-0	CCIS80834637ST-4-0	CCIS81139242ST-4-0	CCIS81710917ST-20-0	CCIS81735969ST-20-0	CCIS81887263ST-4-0	CCIS82146115ST-4-0	CCIS82507866ST-3-0	CCIS82944710ST-20-0	CCIS83445808ST-4-0	CCIS83574003ST-4-0	CCIS83870198ST-4-0	CCIS84543192ST-4-0	CCIS85214191ST-3-0	CCIS87116798ST-4-0	CCIS87167916ST-4-0	CCIS87252800ST-4-0	CCIS87290971ST-4-0	CCIS87605453ST-4-0	CCIS88007743ST-4-0	CCIS88317640ST-4-0	CCIS90164298ST-4-0	CCIS90166425ST-4-0	CCIS90443472ST-4-0	CCIS90903952ST-3-0	CCIS91228662ST-4-0	CCIS93040568ST-20-0	CCIS94417875ST-3-0	CCIS94496512ST-4-0	CCIS94603952ST-4-0	CCIS95097901ST-4-0	CCIS95409808ST-4-0	CCIS96387239ST-4-0	CCIS98482370ST-3-0	CCIS98512455ST-4-0	CCIS98832363ST-4-0	CCMD11006829ST-21-0	CCMD12232071ST-21-0	CCMD13071240ST-21-0	CCMD13934959ST-21-0	CCMD14479708ST-21-0	CCMD18872694ST-21-0	CCMD19497912ST-21-0	CCMD23101338ST-21-0	CCMD25511638ST-21-0	CCMD25963797ST-21-0	CCMD26709089ST-21-0	CCMD26925580ST-21-0	CCMD34381688ST-21-0	CCMD35802077ST-21-0	CCMD40701343ST-21-0	CCMD42428553ST-21-0	CCMD45988061ST-21-0	CCMD46222674ST-21-0	CCMD46947453ST-21-0	CCMD48236717ST-21-0	CCMD50071957ST-21-0	CCMD51864103ST-21-0	CCMD60079086ST-21-0	CCMD63399960ST-21-0	CCMD64503764ST-21-0	CCMD64776337ST-21-0	CCMD72895164ST-21-0	CCMD74930188ST-21-0	CCMD79987997ST-21-0	CCMD82866709ST-21-0	CCMD86114146ST-21-0	CCMD86707194ST-21-0	CCMD87156761ST-21-0	CCMD88272491ST-21-0	CCMD90311071ST-21-0	CCMD93344354ST-21-0	CCMD95433940ST-21-0	CCMD96553385ST-21-0	MMPU29365221ST	MMPU68403337ST	MMPU72854103ST	MMPU84450604ST	MMPU99077057ST
k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Ruminococcaceae|g__Subdoligranulum	22.01969	0.53956	4.1736	4.83251	3.83518	17.13495	1.81425	0.94657	2.78533	11.18539	13.40163	1.98674	6.32852	6.00891	4.30867	3.03723	8.66006	36.94097	3.86378	2.02817	3.05661	11.63652	1.43697	0.93227	12.06762	4.62897	1.31935	5.25353	4.5187	13.2518	7.1226	11.87283	2.60602	7.8844	3.23386	8.81014	5.1787	2.98248	0.73836	5.44544	0.90259	10.70601	18.44033	3.91695	3.7133	12.19856	0.51313	0.76935	3.75003	6.84097	9.47978	16.19771	1.00527	3.88342	3.84833	0.59647	6.83395	2.98791	4.93663	16.01267	3.09707	6.20763	9.27854	16.94517	0.51696	1.30434	1.87167	14.42003	1.21544	9.5567	6.24385	2.93707	5.57762	0	1.62299	7.92014	4.99222	2.06519	3.15342	6.07127	1.80402	10.10812	4.87059	5.75057	1.4627	21.81561	4.98928	4.71964	4.27855	5.80917	2.80106	4.06293	0.99775	17.10656	4.83575	15.88579	6.52604	1.09728	0.80997	2.7055	8.06803	7.35838	1.23938	1.66307	5.86076	1.72839	1.4588	1.56458	1.55428	13.71972	9.04459	0.39537	2.1088	18.73706	5.69254	2.53344	2.06662	4.56352	2.23924	40.96387	15.08772	1.36609	0.11533	13.4838	1.10083	5.194	2.08424	10.88737	1.37843	4.04346	2.31154	9.36377	7.22476	0.75503	35.35133	6.72699	0.83486	4.26026	0.85583	0.54846	8.03417	6.90545	14.48309	8.61565	9.84548	5.43789	0.82307	19.16104	0.58349	3.10884	0.48184	13.11954	3.27905	3.91736	6.88453	2.0413	3.70775	19.17153	6.95274	12.55424	7.33693	1.59589	4.91069	4.9385	10.83908	4.83902	0.60646	1.95806	4.85829	10.83417	0.40015	43.02986	40.35223	13.98349	27.0252	1.15416	5.0429	5.2518	10.41768	3.95203	5.70569	7.83182	15.43412	3.42596	8.4529	8.28261	22.39305	6.24202	14.75841	19.59791	5.94785	2.88303	7.59861	6.51725	2.27217	8.58597	5.28008	14.32358	7.26868
k__Bacteria|p__Firmicutes|c__Erysipelotrichia|o__Erysipelotrichales|f__Erysipelotrichaceae|g__Catenibacterium	0	0	0	0	0	0	0	0	0	2.20391	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4.28004	0	4.82695	0	0	0	0	0	0	0	0	0.02543	0	0	0	0	0	0	0	0	0	13.70531	0	0	0	0.89546	0	0	0	0	0	0.71627	0	0.35942	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.86941	0	0	0	0	0	0	0	0	0	0	1.93606	0	0	1.13056	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.06361	0	0	0	0	0	3.50418	0.75234	0	0	9.60938	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.73772	0	0	0	0	0	4.13706	1.16325	0	0	0	0.7544	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.91327	0	1.29119	0.52335	0	0	0	0	0	0	0	0.70637	0	0.89547	0	2.02168	0	0	0	0	0	0	0	0	0	0	3.05679	0	0	0	0	0	0	0	0	0	0	0	0
k__Bacteria|p__Firmicutes|c__Erysipelotrichia|o__Erysipelotrichales|f__Erysipelotrichaceae|g__Coprobacillus	0	0	0	0	0.10996	0	0	0	0.28452	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.06582	0	1.33482	0	0	0	0	0	0	0	0	0	0	0	0.22317	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.21166	0	0	0	2.1559	0	0	0	0	0.11429	0	0	0	0	0.75837	0	0	0	0	0	0.65343	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.01838	0	0	0	0	1.02555	0	0	0	0	1.7406	0	0	0	0	0	0	0	0	0	0	0.84171	0	0	0	0	0	0	0	0	0	0	0.1353	0	0	0	0	0	0.6794	0	0	0	0	0	0	2.09621	0	0	0	0	0	0	0	0	0	0.32793	0	0	0	0	0	0	0	0	0	0	0	0.127	0	2.9817	0	0.30492	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.82401	0.15915	0	0	0	0	0	0	0	0
k__Bacteria|p__Firmicutes|c__Erysipelotrichia|o__Erysipelotrichales|f__Erysipelotrichaceae|g__Erysipelotrichaceae_noname	0	0	0	0	0	0	0.1745	0	0.18836	0	0	0.39549	0	3.73424	0.13161	0.04846	0	0.25025	0	6.73027	1.24323	0	5.66506	0	1.00429	0.73376	1.05002	0.58622	1.57817	0	0	0	0.03867	0.9155	1.56967	0.06191	23.29999	0.10418	2.537	0	0	0	0	0.01025	0	0	0	0	0.74014	0	0	0.28808	0.44101	0	0	1.04485	0	0.81912	0	0	0	0	0.38074	0	0	0.04863	1.26945	0	0	0	0	0	0	0	0	0	5.64214	0	2.88946	0	0	0	3.75881	2.09076	0	1.78114	0.99051	0	0	2.53777	0	0.17026	5.63191	0	0	0.10162	0.54646	0	0	1.90975	1.52359	2.71452	0	1.07403	0.02052	0	0.07914	2.76774	0	2.44953	0.95426	3.69677	16.1475	4.42788	0.84438	0	0	0.64507	0	0	3.42841	0	1.02592	3.01316	0	5.32439	0	0.6908	0	0.73425	0	0	0.48818	0	5.04809	0	0.11688	0	0	0.25078	0	0.66189	0	0	0	0.48971	1.28045	0.86947	0	0	0.93754	0.98625	0.21536	0	0	0	0	0	3.78078	0.1452	0	0.38926	1.09913	1.03165	0	0	0	0	0	0	1.08318	0	0	2.81656	0	0	0.01047	0	0	0	0.48907	0	0	0.17485	0	0	1.54991	0	0	0.01338	0	0	0	0	0	0	0	0	0
k__Bacteria|p__Firmicutes|c__Erysipelotrichia|o__Erysipelotrichales|f__Erysipelotrichaceae|g__Holdemania	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.06734	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.26389	0	0	0	0	0	0	0	0	0	0	0	0	0	0.02546	0	0	0	0	0.11576	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.27768	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.09076	0	0	0	0.0487	0	0	0	0	0
k__Bacteria|p__Firmicutes|c__Erysipelotrichia|o__Erysipelotrichales|f__Erysipelotrichaceae|g__Solobacterium	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0589	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.68475	0	0	0	0.0712	0	0	0	0.17713	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.06522	0	0	0	0	0	0	2.98649	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.15565	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.08004	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.2653	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
k__Bacteria|p__Firmicutes|c__Erysipelotrichia|o__Erysipelotrichales|f__Erysipelotrichaceae|g__Turicibacter	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.24823	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.08134	0	0	0	0	0	0	0.27994	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.1582	0	0	0	0.22228	0	0	0	0	0	0	0	0.16167	0	0	0	0.01466	0	0	0	0.2505	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
k__Bacteria|p__Firmicutes|c__Negativicutes|o__Selenomonadales|f__Acidaminococcaceae|g__Acidaminococcaceae_unclassified	0	0	0	0	0	0	0	0	0	0	0.11463	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.33377	0	0	0	0	0.56679	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00129	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00793	0	0	0	0	0	0	0.02013	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.41756	0	0	0	0	0	0	0	0	0	0	0	0	0.74185	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
k__Bacteria|p__Firmicutes|c__Negativicutes|o__Selenomonadales|f__Acidaminococcaceae|g__Acidaminococcus	0	0	0.22044	0	0	0	0	0	0	0	0.83058	0	0	0	0	0	0	2.64159	0	0	0	0	0	0	0	26.18924	0	0	1.91743	0	1.79243	0	0	0	0	0.12727	0	0.94583	0	0	0	0	1.04862	0	0	0	1.92339	0.27799	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.42897	0	0	0.42623	0	0.29912	0.2538	0	0.2892	0	0	0.78548	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.85567	0.05337	2.87607	0	3.08575	0	0	0.01928	1.10402	0	0	0	0	0.10968	0	0	0	0	0	0	10.07793	0	0.32507	0	0	0	0.52277	0	0	0	0	0.56198	0.04711	0.07949	0	0	0	0	0	0	0	0	0	0	0	9.54312	0	0	0	0	0	0	0	0	0	0	0	0	3.03283	0	4.7585	0	0	0	0	0	0	0	0	0	0	1.52331	0	0	0	0	0	0	0	0	0	0	0	0
k__Bacteria|p__Firmicutes|c__Negativicutes|o__Selenomonadales|f__Acidaminococcaceae|g__Phascolarctobacterium	3.78722	1.29451	0	0	0.11912	0	7.1865	0	0	0	0	3.06457	0	1.77168	2.41973	0	0	4.3593	0	0	3.1231	0	0	0	0	0	0	3.60942	1.19135	2.15081	0	0	0	0	3.12978	0	0	1.84464	3.98134	0	0	0	0	0	0	0	0	0.05626	1.08108	0	1.01194	0	2.1328	0	0	4.56002	0	0	0	0.64589	4.23063	0	0	0	0	0	0	0	0	0	2.01464	0	0	0	0	0	2.18698	3.28874	0	0	0	0	0	0	0	1.12109	0	0	0	0.10398	0	0	1.16872	0	0	0	0.30853	0	0	3.54849	0	0	0	2.42263	0	1.21793	0	1.72387	0	2.11022	1.58256	0	1.67232	5.34548	3.33629	0	0	2.38413	0	0	1.79888	0	0	0.24655	1.86696	0	0	0	0	0	0	0	0.21876	0	0	0	0	0	1.35561	0	0	0	4.64298	0	1.41603	0	0.1761	0	0	0	0	0.10428	5.1449	1.98167	2.06472	0	0	0	0	0	0	0	0	0.07721	0	0	0	0	0	3.34503	0	0.58129	0	0	0	4.00173	0	0	0	0	0	0	0	0	0	0	0	0	0	2.52562	0	0	0	0	0	0	0	0	0
k__Bacteria|p__Firmicutes|c__Negativicutes|o__Selenomonadales|f__Veillonellaceae|g__Dialister	0	0	11.45283	0	0	0.98888	0	0	0	3.38554	0	0	0.84603	0	0	0	0	0	0	0	0	0	0	0.76959	0	0	5.10499	0	0	0	0	1.24793	0.13666	3.23961	0	0	0	0	0	0	0	0	0.65549	5.1019	0	0	0.48742	0	0	9.21113	0	0	0.03121	0	0	0	0	0	2.02841	0	0	0	0	0.85457	0	0	0	0	0	0.23642	0	0	0	0	7.84596	0	0	0	0	4.01651	0	0	0	0	0	0	10.3365	0	0.61576	0	0	0	0	0	0	0.29238	0	0	0	0	0.83684	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5.01837	0	2.43154	5.02796	0.18049	0	0.35335	0.32864	0	0	0	2.26448	0	1.81585	18.63793	1.8968	5.32168	0	0	0	0	0	0	0	1.67935	1.95871	4.05111	0	0	0	0	0	1.06369	3.20404	2.05822	11.61187	0	0	0	0	0	4.95445	0	0.5961	0	4.81929	0.37353	14.73269	0	0	0	7.1771	3.7338	23.53524	0	2.05303	0	1.50435	0	2.05334	0	4.29449	8.52499	0	0	0	3.05552	3.29789	0	0	2.40845	0	0	11.63757	0	0	4.46779	0	0.01015	0	0.15819	4.6338	3.39944	0
k__Bacteria|p__Firmicutes|c__Negativicutes|o__Selenomonadales|f__Veillonellaceae|g__Megamonas	0	0	0	0	0	0	0.28912	0	0	0	0	0	0	0	0	0	1.38145	0	0	0	0	0	0	0	0	0	0	0	3.51121	0	0	0	0	0	0	0	0	1.65061	0	0	0	0	0	0	0	0	27.20001	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.66088	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.38766	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	32.17102	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5.95188	0	0	0	0	1.70256	0	0	0	0	0	0	0	0	0	0	8.62547	0	0	0	0	0	0	0	0	0	0	0	0	0	0	17.29554	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
k__Bacteria|p__Firmicutes|c__Negativicutes|o__Selenomonadales|f__Veillonellaceae|g__Megasphaera	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.9078	0	0.45647	0	0	0	0	0	0	0	0	8.64128	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.55204	0	0.41107	0.37141	0	0	0	0	0.05744	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.278	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.296	0	0.51885	0	0	0	0	0	0	0	0	0.2896	0	0	0	0	0	0	0	0	0	1.85662	0	0	0	0	0	0.81763	0	0	0	0	0	0	0	0	2.21143	0	0	0	0	0	0	0	0.36986	0.99847	0	0	0	0.60027	1.80562	0	0	0	0	0	0.93343	0	0	0	0	0	0	0	0	0	0	0.69375	0	0	0	0	0	0	0	0	0	0	0	1.06085	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
k__Bacteria|p__Firmicutes|c__Negativicutes|o__Selenomonadales|f__Veillonellaceae|g__Mitsuokella	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.7379	0	0.20864	0	0	0	0	0	0	0	0	4.27158	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.664	0	0	0	0	0	0	0.22378	0	0	0	0	0	0	0	0	0	0	0.29264	0	0	0	0	0	0	0	0	0	0.75113	0	0.99154	0	0	0	0	0	0	0	0	0	0	0	0	3.20344	0	0.27974	0	0	0	0.2201	0	0	3.07191	0	0	0	0	0	0	0.343	0	0	0	0.46527	0	0	0	0	0	0	0	0	0	0	0.1954	0	0	0	0	0	0	0	0	0.20299	4.01679	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
k__Bacteria|p__Firmicutes|c__Negativicutes|o__Selenomonadales|f__Veillonellaceae|g__Selenomonas	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.27237	0	0	0	0	0	0	0	0	0	0	0	0	0	0.19283	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
k__Bacteria|p__Firmicutes|c__Negativicutes|o__Selenomonadales|f__Veillonellaceae|g__Veillonella	0	0.01037	0.02325	0.02357	0	0	0	0	0	0	0	0	0	0	0.28772	0.05889	0	0.20842	0	0	0	0	0	0	5.77328	4.58517	0	0	0	0	0.46325	0	0	0	0	0	0	0	0	0	0	0	0	0.1208	0	0	0	0	0	0	0.41787	0	1.14833	0	0	0.6416	0	0	0	0	0.05547	0	0	0	0.58723	0	0	0	0.33096	0	0	0.49106	0	0	0	0	0	0	0.15791	0.34569	0.48881	11.76055	0	0	0	0	0.19614	0	0.29329	0	0	0	0	0	0	0	0.01707	0	3.18395	0.09274	0	0	0	0	0	0.11939	0.08424	0	0	0	0	5.28362	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.20322	0	0	0	0.32393	0	0	0	0	0	0	0	0	0	0	0	0.03811	0	0	0	0	0	0	0	0	0	0	0	0.08611	0.23128	0	0	0	0	0	0	0	9.01496	0	0	0	0.07703	0	0	0	0	0	0	0	0	0.89183	0.50004	0.47683	0	0	0	0	0	0	0	0.03633	0	0	0	0.1496	0
k__Bacteria|p__Fusobacteria|c__Fusobacteriia|o__Fusobacteriales|f__Fusobacteriaceae|g__Fusobacterium	0	0	0	0.39964	0	0	0	0	0	0	0	0	0	0	0	0	1.09486	0	0	0	0	38.43944	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.55007	0	0	0	0	0	0	0	0	1.0556	0	0	0	0	0.4583	0	0	0	0.52917	0	0	0	0	14.29633	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.07372	0.01136	0	0	0	0	0	6.85361	0	0	0.52234	0	0	0	0	0	0	0	8.62971	0	0	0	0	0	0	0	0.01741	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.17623	0	0	0	0	0	0	0	0	0	0	1.79656	0	0	0	0	0.05098	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.27657	0	0	0	0	0	0	0.06238	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
k__Bacteria|p__Fusobacteria|c__Fusobacteriia|o__Fusobacteriales|f__Leptotrichiaceae|g__Leptotrichia	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.35573	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
k__Bacteria|p__Proteobacteria|c__Betaproteobacteria|o__Burkholderiales|f__Burkholderiales_noname|g__Burkholderiales_noname	0.18585	0	0	0	0	0	0	0	0	0	0	0	0.0888	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0268	0	0	0	0	0	0.14278	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.13562	0	0	0	0.03188	0	0	0	0	0	0	0	0	0	0	0	0.04514	0	0	0.07408	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.33976	0	0	0.27889	0.01745	0	0	0	0	0	0	0	0.15394	0	0	0	0	0	0	0	0	0.10811	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.02063	0	0	0	0	0	0	0.02295	0	0	0	0	0	0	0	0.057	0	0	0	0.05653	0	0	0	0	0.15443	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.23353
k__Bacteria|p__Proteobacteria|c__Betaproteobacteria|o__Burkholderiales|f__Sutterellaceae|g__Parasutterella	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00873	0	0	0	0.16802	0.10544	0	0	0	0.17883	0	0	0	0	0	0	0	0	0.03116	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.05277	0	0	0	0	0	0.13224	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.24382	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.06497	0	0	0	0	0	0	0	0	0	0	0	0.09605	0	0	0.12769	0	0	0	0.02054	0	0	0	0	0.06981	0.01926	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.03322	0.13758	0	0	0	0	0	0	0	0	0.04256	0	0	0	0	0.22713	0.06539	0.09446	0	0	0	0	0	0	0	0.21589	0	0	0	0.02138	0	0	0	0	0.04714	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.36763
